,raw_freq,MI,Col
6656,0,0,Honeyed
6681,0,0,So
6683,0,0,Ordens
6729,0,0,consumers
6715,0,0,Velvet
6707,0,0,2008
6708,0,0,nymphs
6709,0,0,Guyon
6710,0,0,astringently
6711,0,0,ashy
6712,0,0,bewitching
6713,0,0,runs
6714,0,0,domaine
6716,0,0,vary
6705,0,0,overtake
6718,0,0,brutally
6719,0,0,fairy
6721,0,0,Definitely
6722,0,0,tsunami
6723,0,0,kalamata
6724,0,0,Arm
6725,0,0,sensibility
6727,0,0,plateau
6706,0,0,Sokol
6704,0,0,lurk
6684,0,0,Châteauneuf
6693,0,0,McWilliams
6685,0,0,echo
6686,0,0,Pungent
6687,0,0,remover
6688,0,0,Fels
6689,0,0,Massaut
6690,0,0,sensuous
6691,0,0,sure
6692,0,0,kelp
6694,0,0,navigation
6703,0,0,unctuousness
6695,0,0,Wines
6696,0,0,Edelzwicker
6697,0,0,imported
6698,0,0,clubs
6699,0,0,listed
6700,0,0,located
6701,0,0,Law
6702,0,0,cardamon
6637,0,0,Mascalese
6636,0,0,Carmel
6635,0,0,advertised
6574,0,0,Tough
6565,0,0,outlined
6566,0,0,Elderflower
6567,0,0,awhile
6568,0,0,Garden
6569,0,0,program
6571,0,0,properly
6572,0,0,Watch
6573,0,0,Savor
6575,0,0,Coarse
6563,0,0,virtual
6577,0,0,mystifying
6579,0,0,Rick
6580,0,0,attendant
6581,0,0,upon
6584,0,0,Tasting
6585,0,0,reflective
6586,0,0,vibe
6587,0,0,Half
6564,0,0,Selyem
6562,0,0,total
6634,0,0,Bonarda
6550,0,0,encourage
6541,0,0,name
6542,0,0,sardines
6543,0,0,Dundee
6544,0,0,Sanctuary
6545,0,0,feed
6547,0,0,elegance
6548,0,0,Flawless
6549,0,0,coconut
6551,0,0,fried
6561,0,0,Kessler
6552,0,0,magnitude
6553,0,0,Expertly
6554,0,0,happens
6555,0,0,Mauve
6556,0,0,unabashed
6557,0,0,World
6559,0,0,tiring
6560,0,0,smooths
6588,0,0,spades
6589,0,0,quest
6590,0,0,leesy
6622,0,0,Coomber
6614,0,0,spectacular
6615,0,0,remember
6616,0,0,Lagoalva
6617,0,0,crumbs
6618,0,0,wanted
6619,0,0,Julien
6620,0,0,rein
6621,0,0,400
6623,0,0,ampleness
6591,0,0,Soave
6624,0,0,okay
6625,0,0,Cape
6626,0,0,rewards
6627,0,0,fixed
6629,0,0,running
6630,0,0,helping
6632,0,0,dynamics
6633,0,0,asparagus
6613,0,0,Cheek
6612,0,0,amid
6611,0,0,intent
6610,0,0,contribute
6592,0,0,Nuits
6593,0,0,versatile
6594,0,0,Ed
6595,0,0,Lavau
6596,0,0,veil
6597,0,0,Flying
6598,0,0,florality
6599,0,0,feather
6600,0,0,Vale
6602,0,0,dissipating
6603,0,0,Plum
6604,0,0,Developing
6605,0,0,wallops
6606,0,0,decipher
6607,0,0,Structured
6608,0,0,Fun
6609,0,0,Silky
6728,0,0,chestnut
6730,0,0,pleasing
6927,0,0,Boldly
6865,0,0,interwoven
6857,0,0,flank
6858,0,0,Thierry
6859,0,0,chime
6860,0,0,Sleek
6861,0,0,piece
6862,0,0,merge
6863,0,0,Peachy
6864,0,0,wilted
6866,0,0,unforced
6855,0,0,suspended
6867,0,0,Azeitão
6868,0,0,sagey
6871,0,0,Sevilla
6872,0,0,craftsmanship
6873,0,0,Alba
6874,0,0,Yields
6875,0,0,investments
6876,0,0,Hudson
6856,0,0,sublime
6854,0,0,Salt
6879,0,0,apéritif
6842,0,0,oxidization
6832,0,0,poolside
6833,0,0,Gemini
6835,0,0,latest
6836,0,0,adjacent
6837,0,0,Aire
6838,0,0,Carl
6839,0,0,unfolding
6840,0,0,Sizeranne
6843,0,0,Blueberries
6853,0,0,leanness
6844,0,0,effect
6845,0,0,backyard
6846,0,0,Louriero
6847,0,0,1893
6848,0,0,flavorful
6849,0,0,briar
6850,0,0,Trinity
6851,0,0,gripping
6878,0,0,greens
6880,0,0,Prieto
6731,0,0,twist
6916,0,0,leafiness
6908,0,0,Rossi
6909,0,0,inoculation
6910,0,0,crackers
6911,0,0,Boüard
6912,0,0,arresting
6913,0,0,saltines
6914,0,0,florals
6915,0,0,eminently
6917,0,0,unabashedly
6906,0,0,Willamette
6918,0,0,1996
6919,0,0,tamarind
6921,0,0,self
6922,0,0,common
6923,0,0,curry
6924,0,0,roughly
6925,0,0,poor
6926,0,0,Barley
6907,0,0,heavenwards
6904,0,0,Grown
6881,0,0,Graphite
6891,0,0,Gaudou
6882,0,0,realistically
6883,0,0,130
6884,0,0,celebrates
6885,0,0,hurry
6887,0,0,Pollen
6888,0,0,plucky
6889,0,0,Americans
6890,0,0,Keller
6892,0,0,sea
6903,0,0,Can
6893,0,0,Schloss
6894,0,0,provided
6895,0,0,tiniest
6897,0,0,tender
6898,0,0,Chinese
6899,0,0,Canned
6900,0,0,Miller
6902,0,0,Drive
6831,0,0,own
6830,0,0,carefree
6829,0,0,shimmering
6764,0,0,airtime
6756,0,0,reality
6757,0,0,woodruff
6758,0,0,milky
6759,0,0,starting
6760,0,0,Fiorentini
6761,0,0,rigidly
6762,0,0,Uruguay
6763,0,0,cropped
6766,0,0,Parrett
6754,0,0,reliably
6767,0,0,convenient
6769,0,0,devoted
6770,0,0,Though
6771,0,0,galore
6772,0,0,swath
6774,0,0,quench
6775,0,0,iced
6776,0,0,holds
6755,0,0,Traminer
6753,0,0,click
6828,0,0,corners
6742,0,0,Lamarque
6732,0,0,sunny
6733,0,0,Lifted
6734,0,0,romantically
6735,0,0,lushly
6736,0,0,Vulture
6737,0,0,Berries
6739,0,0,possess
6741,0,0,33
6743,0,0,robe
6752,0,0,pickle
6744,0,0,gran
6745,0,0,caramelization
6746,0,0,soufflé
6747,0,0,Violets
6748,0,0,rosehip
6749,0,0,vertically
6750,0,0,ideally
6751,0,0,spotlight
6777,0,0,florally
6778,0,0,totality
6780,0,0,produce
6817,0,0,personality
6807,0,0,ended
6808,0,0,Radici
6809,0,0,1819
6810,0,0,nutty
6811,0,0,Meat
6813,0,0,figure
6814,0,0,Tatomer
6815,0,0,splash
6818,0,0,unexplored
6781,0,0,staying
6819,0,0,stained
6821,0,0,tense
6822,0,0,fast
6823,0,0,propped
6824,0,0,stoniness
6825,0,0,presentable
6826,0,0,Jean
6827,0,0,genuine
6805,0,0,crus
6804,0,0,Pam
6802,0,0,barely
6801,0,0,causes
6782,0,0,exceeds
6783,0,0,insistent
6784,0,0,Gerbac
6785,0,0,rustically
6786,0,0,Traces
6787,0,0,southeast
6788,0,0,enveloped
6789,0,0,younger
6790,0,0,patience
6791,0,0,teases
6792,0,0,firmness
6794,0,0,Glenrose
6795,0,0,brace
6796,0,0,unwraps
6798,0,0,display
6799,0,0,Martha
6800,0,0,endowed
8750,0,0,Salmon
8820,0,0,middleweight
8752,0,0,Glover
10844,0,0,43
10833,0,0,Sauv
10835,0,0,nimble
10836,0,0,tangiest
10838,0,0,Gran
10839,0,0,unhindered
10841,0,0,blocks
10842,0,0,sesame
10843,0,0,Alpha
10845,0,0,wisps
10831,0,0,slatey
10847,0,0,regime
10848,0,0,effortless
10849,0,0,Scorched
10851,0,0,integration
10852,0,0,midway
10853,0,0,Cinsault
10854,0,0,powers
10855,0,0,crystalline
10832,0,0,Gewächs
10830,0,0,Emeritus
10858,0,0,animates
10818,0,0,million
10810,0,0,wrangles
10811,0,0,Rarely
10812,0,0,Dazzling
10813,0,0,Basic
10814,0,0,Ausone
10815,0,0,Periquita
10816,0,0,wispy
10817,0,0,winemaking
10819,0,0,umbrella
10829,0,0,88
10820,0,0,Aix
10821,0,0,proceedings
10823,0,0,bois
10824,0,0,northerly
10825,0,0,attenuated
10826,0,0,treads
10827,0,0,dog
10828,0,0,Caesar
10857,0,0,Alma
10859,0,0,Close
10808,0,0,Boutari
10895,0,0,Moulis
10886,0,0,Hot
10888,0,0,Tech
10889,0,0,ignore
10890,0,0,Atlas
10891,0,0,looking
10892,0,0,Cutting
10893,0,0,lovingly
10894,0,0,reminds
10896,0,0,sharing
10884,0,0,Seara
10897,0,0,underpinning
10898,0,0,Enjoy
10899,0,0,accentuated
10900,0,0,group
10901,0,0,subside
10903,0,0,Given
10904,0,0,Cushioned
10905,0,0,odes
10885,0,0,mouthwateringly
10883,0,0,charcuterie
10860,0,0,elevations
10869,0,0,advances
10861,0,0,wrapper
10862,0,0,Piercing
10863,0,0,10
10864,0,0,Glorious
10865,0,0,1895
10866,0,0,certain
10867,0,0,languidly
10868,0,0,unite
10870,0,0,aptly
10881,0,0,Well
10871,0,0,short
10872,0,0,Damask
10873,0,0,crowding
10874,0,0,Monségur
10875,0,0,Natasha
10876,0,0,lilts
10877,0,0,lasagna
10879,0,0,Gorgeous
10809,0,0,heritage
10807,0,0,Oregon
10708,0,0,altitudes
10744,0,0,Pinard
10736,0,0,chewed
10737,0,0,Eastern
10738,0,0,basics
10739,0,0,hierarchy
10740,0,0,developing
10741,0,0,smile
10742,0,0,joins
10743,0,0,drizzle
10745,0,0,River
10734,0,0,concoction
10746,0,0,sensible
10747,0,0,Faro
10748,0,0,juicier
10749,0,0,rinsing
10750,0,0,jumpy
10751,0,0,Sinor
10752,0,0,Bechthold
10753,0,0,enjoys
10735,0,0,cellared
10733,0,0,Giovanni
10755,0,0,seamlessly
10721,0,0,coiled
10710,0,0,silkiness
10712,0,0,strewn
10713,0,0,Villard
10716,0,0,fino
10717,0,0,Tamjanika
10718,0,0,Lengthy
10719,0,0,monopole
10720,0,0,starched
10722,0,0,overdone
10732,0,0,wildfire
10723,0,0,tan
10724,0,0,Credited
10725,0,0,Musky
10726,0,0,reading
10727,0,0,St
10728,0,0,Tendil
10729,0,0,Sophisticated
10731,0,0,sassy
10754,0,0,annual
10756,0,0,Youthfully
10806,0,0,met
10792,0,0,Flowery
10784,0,0,kittens
10785,0,0,wisp
10786,0,0,Almond
10787,0,0,Meursault
10788,0,0,ownership
10789,0,0,15g
10790,0,0,Ideal
10791,0,0,river
10793,0,0,Salted
10782,0,0,requisite
10794,0,0,Barbara
10795,0,0,percolates
10796,0,0,Showing
10799,0,0,leaves
10801,0,0,Bouvier
10802,0,0,Lonesome
10803,0,0,hunting
10804,0,0,knitting
10783,0,0,gained
10781,0,0,Alpine
10757,0,0,juices
10767,0,0,hike
10758,0,0,bank
10760,0,0,Typical
10761,0,0,renowned
10762,0,0,laden
10763,0,0,Scratchy
10764,0,0,unexciting
10765,0,0,proportional
10766,0,0,selected
10768,0,0,currency
10780,0,0,Borges
10769,0,0,emphatic
10770,0,0,sniffed
10771,0,0,yarrow
10773,0,0,Vintners
10774,0,0,roundedness
10777,0,0,supersweet
10778,0,0,branch
10779,0,0,hillside
10906,0,0,agrees
10907,0,0,Pearl
10908,0,0,suggesting
11038,0,0,Rieflé
11028,0,0,worn
11029,0,0,intricate
11031,0,0,Hugel
11032,0,0,fermented
11033,0,0,Penetrating
11034,0,0,returns
11036,0,0,without
11037,0,0,Foresty
11039,0,0,brighness
11026,0,0,Viura
11040,0,0,categorized
11042,0,0,unless
11044,0,0,struggle
11046,0,0,iconic
11047,0,0,foam
11048,0,0,influences
11049,0,0,shimmers
11050,0,0,rowdy
11027,0,0,singed
11025,0,0,Wilson
11052,0,0,spoils
11013,0,0,bubbly
11004,0,0,currently
11005,0,0,sugared
11006,0,0,Jumping
11007,0,0,Meuret
11009,0,0,whistle
11010,0,0,masking
11011,0,0,formerly
11012,0,0,seared
11014,0,0,Madeira
11024,0,0,disarmingly
11015,0,0,fuels
11016,0,0,opportunity
11017,0,0,Expect
11018,0,0,Bready
11019,0,0,kir
11020,0,0,harmonize
11021,0,0,2010
11023,0,0,else
11051,0,0,virtually
11053,0,0,meander
10909,0,0,Toast
11088,0,0,door
11080,0,0,heartier
11081,0,0,kiss
11082,0,0,Hemisphere
11083,0,0,chic
11084,0,0,Completely
11085,0,0,scream
11086,0,0,mutation
11087,0,0,Botrytis
11090,0,0,fraîche
11078,0,0,resulted
11091,0,0,reds
11093,0,0,proved
11095,0,0,thirst
11096,0,0,locked
11097,0,0,Seltzer
11098,0,0,Obviously
11100,0,0,unruly
11101,0,0,Lemonheads
11079,0,0,bush
11077,0,0,bevy
11054,0,0,Cariñena
11064,0,0,Francisca
11055,0,0,satisfy
11056,0,0,subsequently
11057,0,0,importantly
11059,0,0,Rather
11060,0,0,botting
11061,0,0,Bryan
11062,0,0,700
11063,0,0,cooling
11065,0,0,stronger
11074,0,0,instantly
11066,0,0,aloe
11067,0,0,intermingle
11068,0,0,Framed
11069,0,0,parents
11070,0,0,Spadafora
11071,0,0,committed
11072,0,0,fade
11073,0,0,Foothills
11003,0,0,shrinking
11002,0,0,soulful
11000,0,0,coated
10941,0,0,dynamically
10933,0,0,Perrum
10934,0,0,90
10935,0,0,Blackened
10936,0,0,oyster
10937,0,0,benefited
10938,0,0,biscuity
10939,0,0,Mendes
10940,0,0,erased
10942,0,0,doubling
10931,0,0,Joshua
10943,0,0,Alberello
10945,0,0,signals
10946,0,0,Peas
10947,0,0,Foris
10948,0,0,gradually
10949,0,0,doing
10950,0,0,thrown
10951,0,0,42
10932,0,0,concentration
10930,0,0,Appetizing
10999,0,0,Lusty
10918,0,0,proposed
10910,0,0,Key
10911,0,0,production
10912,0,0,prickle
10913,0,0,generated
10914,0,0,Brouard
10915,0,0,evocative
10916,0,0,Unencumbered
10917,0,0,assert
10919,0,0,Obispo
10928,0,0,bolster
10920,0,0,allowss
10921,0,0,sponge
10922,0,0,shrubs
10923,0,0,Hopper
10924,0,0,vaguely
10925,0,0,scattered
10926,0,0,Gris
10927,0,0,Tomato
10952,0,0,Jaboulet
10953,0,0,professional
10954,0,0,Supreme
10988,0,0,freshest
10979,0,0,translucent
10980,0,0,picnic
10982,0,0,Vienna
10983,0,0,odds
10984,0,0,13
10985,0,0,bulwark
10986,0,0,unrefined
10987,0,0,Grézels
10989,0,0,monopoles
10955,0,0,supplies
10990,0,0,lollipops
10991,0,0,powerhouse
10992,0,0,Piro
10994,0,0,clamped
10995,0,0,Peak
10996,0,0,terrific
10997,0,0,McCrum
10998,0,0,Roanoke
10978,0,0,coral
10977,0,0,Sanford
10975,0,0,Neumeyer
10974,0,0,typifies
10956,0,0,calming
10957,0,0,cloudy
10958,0,0,Struck
10960,0,0,brined
10961,0,0,executed
10962,0,0,Mallea
10963,0,0,scrambled
10964,0,0,dated
10965,0,0,Pablo
10966,0,0,ones
10967,0,0,Grauburgunder
10968,0,0,focus
10969,0,0,gasoline
10970,0,0,Veteran
10971,0,0,hazel
10972,0,0,smidgen
10973,0,0,hill
10709,0,0,Speckled
10707,0,0,went
11103,0,0,rarity
10452,0,0,birds
10443,0,0,Gallo
10444,0,0,Tinto
10445,0,0,joyride
10447,0,0,Ash
10448,0,0,persisting
10449,0,0,Bouärd
10450,0,0,bakes
10451,0,0,continuously
10453,0,0,Set
10440,0,0,illusion
10454,0,0,shallow
10455,0,0,clone
10456,0,0,challenging
10457,0,0,tasty
10459,0,0,pour
10460,0,0,congruent
10461,0,0,Sandalwood
10462,0,0,lips
10441,0,0,fabulous
10439,0,0,motors
10464,0,0,Structurally
10428,0,0,message
10419,0,0,bag
10420,0,0,malty
10421,0,0,saturation
10422,0,0,Mexican
10424,0,0,Sumptuous
10425,0,0,case
10426,0,0,Pushes
10427,0,0,fooled
10429,0,0,Léoville
10438,0,0,illuminates
10430,0,0,AVA
10431,0,0,Swirls
10432,0,0,enhancing
10433,0,0,truffled
10434,0,0,crystal
10435,0,0,bass
10436,0,0,straightforwardly
10437,0,0,Daley
10463,0,0,suits
10465,0,0,mushroomed
10417,0,0,Led
10500,0,0,Mouthwatering
10490,0,0,additions
10491,0,0,Christmas
10492,0,0,Unconventional
10493,0,0,1948
10494,0,0,shrill
10495,0,0,skinned
10496,0,0,strongest
10498,0,0,account
10501,0,0,Cracker
10488,0,0,Blosser
10502,0,0,Telhas
10505,0,0,fortunately
10506,0,0,cucumbers
10507,0,0,sausage
10508,0,0,alcoholic
10509,0,0,buy
10510,0,0,principally
10511,0,0,bumpy
10489,0,0,countering
10487,0,0,Fermentation
10466,0,0,Nîmes
10475,0,0,impart
10467,0,0,discerned
10468,0,0,achieved
10469,0,0,pilgrim
10470,0,0,flash
10471,0,0,Labouré
10472,0,0,Marc
10473,0,0,Foss
10474,0,0,judicious
10476,0,0,tertiary
10486,0,0,tactile
10477,0,0,Pease
10479,0,0,extremely
10480,0,0,Bas
10481,0,0,brightly
10482,0,0,kernel
10483,0,0,Peppercorns
10484,0,0,Approachable
10485,0,0,weightless
10418,0,0,serene
10416,0,0,fierce
10705,0,0,Champgains
10357,0,0,Stripped
10347,0,0,Ocean
10349,0,0,feint
10350,0,0,American
10351,0,0,moving
10353,0,0,frankly
10354,0,0,lists
10355,0,0,rallies
10356,0,0,dull
10358,0,0,Crus
10345,0,0,Tillman
10359,0,0,cottony
10360,0,0,lives
10361,0,0,cran
10362,0,0,slick
10363,0,0,African
10364,0,0,acclaimed
10365,0,0,overlooking
10366,0,0,wrapping
10346,0,0,slender
10344,0,0,graced
10368,0,0,gunpowder
10330,0,0,clarified
10320,0,0,film
10321,0,0,Valdez
10322,0,0,darkly
10323,0,0,senses
10324,0,0,Jose
10325,0,0,Polkura
10327,0,0,bitterness
10329,0,0,Gingery
10331,0,0,established
10342,0,0,poultry
10332,0,0,bresaola
10333,0,0,minuscule
10334,0,0,Monte
10335,0,0,castle
10338,0,0,Jaen
10339,0,0,melds
10340,0,0,faithfully
10341,0,0,inspires
10367,0,0,Bradford
10369,0,0,Bégude
10415,0,0,suggested
10403,0,0,Chateau
10395,0,0,75
10396,0,0,persistence
10397,0,0,notice
10398,0,0,draped
10399,0,0,Drying
10400,0,0,lays
10401,0,0,Sullivan
10402,0,0,skies
10405,0,0,melded
10393,0,0,peaking
10406,0,0,redefine
10407,0,0,Layer
10408,0,0,Keeping
10409,0,0,abandon
10410,0,0,vinaigrette
10412,0,0,lighthearted
10413,0,0,refers
10414,0,0,fashionably
10394,0,0,verging
10392,0,0,sometime
10370,0,0,brushed
10380,0,0,figs
10371,0,0,tall
10372,0,0,flatness
10373,0,0,boyish
10374,0,0,spicing
10375,0,0,long
10376,0,0,sbetween
10377,0,0,vice
10378,0,0,Legacy
10382,0,0,reigns
10391,0,0,climes
10383,0,0,hasn
10384,0,0,Toro
10385,0,0,shares
10386,0,0,elderflower
10387,0,0,sumptuous
10388,0,0,expressed
10389,0,0,dedicated
10390,0,0,reference
10512,0,0,sourcing
10513,0,0,pleasingly
10514,0,0,born
10647,0,0,tape
10638,0,0,Dust
10639,0,0,collapses
10640,0,0,Roguenant
10641,0,0,growers
10642,0,0,SGN
10643,0,0,Chiseled
10645,0,0,carefully
10646,0,0,blackberried
10648,0,0,polar
10636,0,0,honeyed
10649,0,0,PX
10650,0,0,balsam
10651,0,0,evening
10652,0,0,recovery
10653,0,0,midst
10654,0,0,hat
10655,0,0,characterizes
10657,0,0,leftovers
10637,0,0,flies
10634,0,0,Ulises
10660,0,0,paints
10622,0,0,Pickberry
10612,0,0,paradigm
10613,0,0,Ryan
10614,0,0,broiled
10616,0,0,nightly
10617,0,0,heavyweight
10619,0,0,richly
10620,0,0,Austere
10621,0,0,Mission
10623,0,0,Raspberry
10633,0,0,Brian
10624,0,0,Monticelli
10625,0,0,charging
10626,0,0,Cercial
10627,0,0,Underpinnings
10628,0,0,Hollow
10629,0,0,cancel
10630,0,0,morning
10632,0,0,rarely
10659,0,0,jump
10661,0,0,burning
10515,0,0,Foxen
10695,0,0,Off
10686,0,0,aligned
10687,0,0,cushions
10688,0,0,tough
10689,0,0,chorus
10690,0,0,initially
10691,0,0,intermix
10692,0,0,Esteban
10693,0,0,reaching
10696,0,0,Oliver
10684,0,0,True
10697,0,0,prism
10698,0,0,t
10699,0,0,un
10700,0,0,daughter
10701,0,0,Neudorf
10702,0,0,need
10703,0,0,God
10704,0,0,outs
10685,0,0,resulting
10683,0,0,Never
10662,0,0,Hugely
10672,0,0,unsatsifyingly
10663,0,0,Owned
10664,0,0,Tintilla
10665,0,0,Scoring
10666,0,0,yellowish
10667,0,0,stringent
10669,0,0,contrasted
10670,0,0,ensures
10671,0,0,Klipsun
10673,0,0,tenaciously
10682,0,0,tier
10674,0,0,conceals
10675,0,0,handiwork
10676,0,0,teasing
10677,0,0,walking
10678,0,0,interspersed
10679,0,0,endlessly
10680,0,0,bells
10681,0,0,posted
10611,0,0,inhospitable
10609,0,0,stuns
10608,0,0,Sweetened
10550,0,0,dessicated
10541,0,0,extensive
10542,0,0,spilled
10543,0,0,outsize
10544,0,0,handsome
10546,0,0,Redon
10547,0,0,Ports
10548,0,0,blank
10549,0,0,broke
10551,0,0,mystique
10539,0,0,Yes
10552,0,0,Roughly
10553,0,0,song
10554,0,0,Pellet
10556,0,0,unfolds
10557,0,0,valleys
10558,0,0,Subtlety
10559,0,0,lawn
10560,0,0,Moniker
10540,0,0,battened
10538,0,0,Duncan
10607,0,0,par
10524,0,0,etc
10516,0,0,longing
10517,0,0,Portuguese
10518,0,0,perks
10519,0,0,Oakville
10520,0,0,Dauga
10521,0,0,grapy
10522,0,0,Fried
10523,0,0,suppressed
10525,0,0,Jolly
10537,0,0,Tavel
10528,0,0,steeliness
10529,0,0,scour
10530,0,0,Apparently
10531,0,0,constitute
10532,0,0,Guillotte
10533,0,0,Macabeo
10535,0,0,previously
10536,0,0,square
10561,0,0,grafted
10562,0,0,tosses
10563,0,0,story
10597,0,0,fillip
10587,0,0,shouldered
10588,0,0,breed
10589,0,0,Master
10590,0,0,Kumeu
10591,0,0,texturally
10592,0,0,tooth
10594,0,0,prime
10595,0,0,Jasmine
10598,0,0,grounded
10564,0,0,surpassing
10599,0,0,resort
10600,0,0,entrées
10601,0,0,drop
10602,0,0,Rousanne
10603,0,0,illustrated
10604,0,0,rubbery
10605,0,0,Stock
10606,0,0,demonstrates
10586,0,0,Ecole
10585,0,0,obstructive
10584,0,0,strangely
10583,0,0,masterfully
10565,0,0,roasts
10567,0,0,tilts
10568,0,0,Throughout
10569,0,0,betraying
10570,0,0,anchor
10571,0,0,steals
10572,0,0,abandoned
10573,0,0,Bill
10574,0,0,allure
10575,0,0,meant
10576,0,0,smoothly
10577,0,0,Wright
10578,0,0,Rustic
10579,0,0,tongues
10580,0,0,ease
10581,0,0,tingly
10582,0,0,debut
11102,0,0,ends
11104,0,0,Cloudy
8753,0,0,governor
11646,0,0,families
11636,0,0,tutti
11637,0,0,48
11639,0,0,oils
11641,0,0,travels
11642,0,0,Boosted
11643,0,0,stocky
11644,0,0,Tried
11645,0,0,Goff
11647,0,0,Complexities
11634,0,0,Turkish
11648,0,0,course
11649,0,0,aristocratic
11651,0,0,Laroche
11652,0,0,Lane
11653,0,0,ancestors
11654,0,0,teriyaki
11655,0,0,Short
11657,0,0,Banana
11635,0,0,authors
11633,0,0,abruptly
11659,0,0,lords
11620,0,0,Moscato
11612,0,0,pungency
11613,0,0,toastiness
11614,0,0,Palmer
11615,0,0,stylized
11616,0,0,deLaski
11617,0,0,damping
11618,0,0,stored
11619,0,0,performing
11622,0,0,gaminess
11632,0,0,Deiss
11624,0,0,actually
11625,0,0,jolting
11626,0,0,remained
11627,0,0,Trintaudon
11628,0,0,coveted
11629,0,0,Brunello
11630,0,0,flavorsome
11631,0,0,Zotovich
11658,0,0,choice
11660,0,0,Coteaux
11610,0,0,tanks
11698,0,0,saturated
11688,0,0,waywardness
11689,0,0,verges
11690,0,0,underlies
11691,0,0,sap
11692,0,0,addition
11693,0,0,exhilarate
11694,0,0,coarseness
11696,0,0,grabbing
11700,0,0,bitingly
11686,0,0,harshness
11701,0,0,tailwind
11703,0,0,Alorna
11704,0,0,Louie
11705,0,0,want
11706,0,0,pâté
11707,0,0,Barnyard
11708,0,0,Jacket
11709,0,0,gone
11687,0,0,unlocks
11685,0,0,14
11662,0,0,selling
11673,0,0,translates
11663,0,0,Soultzmatt
11664,0,0,spaced
11665,0,0,Brilliantly
11666,0,0,Mistral
11667,0,0,Intriguing
11669,0,0,Neil
11671,0,0,yielded
11672,0,0,northeastern
11674,0,0,surprising
11684,0,0,honeysuckle
11675,0,0,Allegrini
11676,0,0,Taurasi
11678,0,0,Monbazillac
11679,0,0,dining
11680,0,0,murmur
11681,0,0,biodynamic
11682,0,0,cleaner
11683,0,0,savoriness
11611,0,0,intertwined
11609,0,0,flush
11513,0,0,result
11549,0,0,protein
11541,0,0,among
11542,0,0,Barcelo
11543,0,0,Greek
11544,0,0,mystery
11545,0,0,Avellino
11546,0,0,tin
11547,0,0,Riper
11548,0,0,aren
11550,0,0,Delicous
11538,0,0,resembles
11551,0,0,imprinted
11552,0,0,Combining
11553,0,0,kosher
11554,0,0,exemplary
11555,0,0,Lean
11556,0,0,consistently
11557,0,0,jabbing
11558,0,0,Mulchy
11539,0,0,sleekly
11537,0,0,Familiar
11562,0,0,Joey
11525,0,0,Ynez
11515,0,0,blooming
11518,0,0,strange
11519,0,0,earns
11520,0,0,Coppery
11521,0,0,Oso
11522,0,0,Saumur
11523,0,0,pile
11524,0,0,granular
11526,0,0,suede
11536,0,0,Malagousia
11527,0,0,reserves
11529,0,0,rinds
11530,0,0,ageable
11531,0,0,stress
11532,0,0,meadow
11533,0,0,lack
11534,0,0,challenge
11535,0,0,spans
11559,0,0,Firmly
11563,0,0,Caliza
11608,0,0,lucid
11598,0,0,demand
11590,0,0,paces
11591,0,0,fit
11592,0,0,balm
11593,0,0,plaited
11594,0,0,Cos
11595,0,0,Summer
11596,0,0,villages
11597,0,0,breezes
11599,0,0,Underlying
11588,0,0,35
11600,0,0,Viognier
11601,0,0,Solvang
11602,0,0,Roi
11603,0,0,denomination
11604,0,0,somehow
11605,0,0,marvel
11606,0,0,beneath
11607,0,0,parching
11589,0,0,Ponzi
11587,0,0,tilt
11564,0,0,property
11575,0,0,rarified
11565,0,0,Vaz
11566,0,0,Benito
11567,0,0,Fourchaume
11568,0,0,Estremoz
11569,0,0,They
11570,0,0,exercise
11571,0,0,Carmenere
11573,0,0,pokes
11577,0,0,lip
11586,0,0,Juliard
11578,0,0,ratcheted
11579,0,0,Barry
11580,0,0,impeccably
11581,0,0,crimped
11582,0,0,2023
11583,0,0,enticingly
11584,0,0,Turckheim
11585,0,0,return
11710,0,0,harvest
11711,0,0,Middle
11712,0,0,sorbet
11844,0,0,2009s
11836,0,0,how
11837,0,0,sing
11838,0,0,Ribolla
11839,0,0,Suau
11840,0,0,Refreshingly
11841,0,0,Balancing
11842,0,0,acre
11843,0,0,prowess
11845,0,0,inlay
11834,0,0,Return
11846,0,0,buds
11847,0,0,Chasselas
11848,0,0,weaves
11850,0,0,threads
11851,0,0,Essence
11852,0,0,shower
11853,0,0,sweep
11854,0,0,straight
11835,0,0,Jaffurs
11833,0,0,emerged
11856,0,0,place
11821,0,0,Mouth
11812,0,0,Sorgues
11813,0,0,grippier
11814,0,0,Ample
11815,0,0,Professor
11816,0,0,attack
11817,0,0,Quincy
11818,0,0,Yountville
11819,0,0,precociousness
11822,0,0,What
11832,0,0,grit
11823,0,0,Sémillon
11824,0,0,tighten
11825,0,0,untracked
11826,0,0,wildflowers
11828,0,0,Sour
11829,0,0,again
11830,0,0,merely
11831,0,0,Jada
11855,0,0,pedigree
11857,0,0,delight
11713,0,0,almonds
11895,0,0,tips
11887,0,0,Heritage
11888,0,0,Terroir
11889,0,0,separate
11890,0,0,regions
11891,0,0,Poire
11892,0,0,Nova
11893,0,0,particular
11894,0,0,vegetable
11897,0,0,fizz
11883,0,0,swish
11899,0,0,catty
11901,0,0,maraschino
11902,0,0,entire
11904,0,0,boar
11905,0,0,awkward
11906,0,0,stalks
11907,0,0,Abeille
11909,0,0,plank
11886,0,0,second
